,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
11763,No,Points,Letter,High,2,No,Low,1,0,3,No,602.25
11764,No,Air Miles,Postcard,Medium,1,No,High,2,0,2,No,1016.5
11765,No,Air Miles,Letter,Medium,1,No,Low,2,0,3,No,904.75
11766,No,Points,Letter,Low,2,No,High,2,2,4,Yes,1232.25
11767,No,Cash Back,Postcard,Medium,1,No,High,3,0,3,No,975.25
11768,No,Points,Postcard,Medium,2,No,Low,2,0,2,No,1070.5
11769,No,Cash Back,Postcard,Low,1,No,Low,3,0,3,No,1327.0
11770,No,Cash Back,Postcard,Medium,1,No,Medium,2,0,6,No,989.5
11771,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,1031.25
11772,No,Points,Postcard,Low,1,Yes,Low,3,1,4,Yes,1000.0
11773,No,Air Miles,Letter,High,2,No,Low,2,0,5,No,746.75
11774,No,Cash Back,Letter,Medium,1,No,Medium,3,0,4,No,1238.0
11775,No,Points,Letter,Low,1,No,Low,1,1,5,Yes,1350.5
11776,Yes,Air Miles,Postcard,Medium,2,No,High,3,0,4,No,250.5
11777,No,Cash Back,Letter,Medium,1,No,High,2,0,2,No,1310.5
11778,No,Cash Back,Letter,High,1,No,High,2,1,4,Yes,417.25
11779,No,Points,Postcard,Medium,2,No,Low,2,2,2,Yes,1191.5
11780,No,Cash Back,Letter,Low,1,No,Low,3,1,3,Yes,828.25
11781,No,Cash Back,Letter,High,1,No,Low,2,2,2,Yes,1150.75
11782,No,Cash Back,Postcard,Low,2,No,Low,1,0,4,No,115.5
11783,No,Cash Back,Postcard,High,2,No,Low,2,2,4,Yes,1705.25
11784,No,Points,Letter,Medium,1,No,Medium,2,2,3,Yes,1062.25
11785,No,Points,Postcard,Medium,2,No,Medium,1,1,4,Yes,1051.75
11786,No,Points,Letter,Low,1,Yes,Medium,1,1,3,Yes,1305.25
11787,No,Points,Letter,Medium,2,No,Medium,1,1,4,Yes,1179.0
11788,No,Cash Back,Postcard,Low,1,No,High,1,1,4,Yes,1079.75
11789,No,Air Miles,Letter,High,1,No,High,3,1,5,Yes,1044.75
11790,No,Points,Postcard,High,1,No,Medium,1,3,3,Yes,1275.25
11791,No,Cash Back,Postcard,Medium,1,No,Low,3,3,2,Yes,1383.25
11792,No,Cash Back,Postcard,Medium,2,No,High,1,1,3,Yes,556.5
11793,No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,1145.75
11794,No,Points,Postcard,Medium,2,No,Low,2,2,2,Yes,1317.5
11795,No,Cash Back,Letter,Low,2,No,Low,1,1,4,Yes,1232.25
11796,No,Air Miles,Postcard,Low,1,No,High,4,0,5,No,1197.0
11797,No,Points,Postcard,Low,1,No,High,2,1,6,Yes,818.75
11798,Yes,Cash Back,Postcard,Low,1,No,Low,2,1,1,Yes,1284.75
11799,No,Points,Letter,Medium,1,No,Medium,3,0,3,No,991.25
11800,Yes,Points,Letter,Low,1,No,Low,3,0,4,No,376.5
11801,No,Points,Postcard,Medium,1,No,Medium,3,0,3,No,1474.0
11802,No,Cash Back,Postcard,Low,1,No,High,3,0,4,No,1084.75
11803,No,Air Miles,Letter,Medium,2,Yes,Medium,1,1,3,Yes,1265.25
11804,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,1248.75
11805,No,Cash Back,Postcard,Low,1,No,High,2,1,5,Yes,804.25
11806,No,Points,Postcard,High,1,No,Low,4,0,3,No,109.75
11807,No,Air Miles,Letter,Medium,2,No,Medium,1,2,1,Yes,706.5
11808,No,Cash Back,Letter,Low,2,No,High,2,1,4,Yes,1210.5
11809,No,Air Miles,Postcard,Medium,1,No,High,1,0,3,No,976.75
11810,No,Cash Back,Letter,Medium,1,No,High,3,1,1,Yes,852.75
11811,No,Points,Postcard,Medium,1,No,Medium,1,1,3,Yes,752.5
11812,No,Points,Letter,High,1,No,Low,1,1,5,Yes,978.0
11813,No,Cash Back,Letter,Medium,1,No,High,2,0,3,No,835.5
11814,No,Cash Back,Postcard,High,1,No,Medium,1,1,4,Yes,824.5
11815,No,Air Miles,Postcard,Medium,1,No,High,2,0,3,No,1324.25
11816,No,Points,Letter,High,1,No,High,2,1,4,Yes,885.75
11817,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,774.25
11818,No,Cash Back,Letter,Medium,1,No,Low,1,0,4,No,277.5
11819,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,1194.0
11820,No,Points,Letter,High,2,Yes,Low,1,1,4,Yes,1216.75
11821,No,Points,Letter,Low,2,No,High,1,2,3,Yes,741.5
11822,No,Points,Letter,Medium,1,No,High,2,1,3,Yes,1229.75
11823,No,Points,Postcard,Medium,1,No,High,1,1,2,Yes,1028.75
11824,No,Air Miles,Postcard,High,1,Yes,Medium,2,0,5,No,1126.5
11825,No,Air Miles,Postcard,Low,1,No,High,1,2,2,Yes,1031.75
11826,No,Air Miles,Letter,High,1,No,High,1,1,3,Yes,1305.75
11827,No,Points,Postcard,High,1,No,Medium,2,0,6,No,1149.5
11828,No,Cash Back,Letter,Medium,1,No,Low,1,2,4,Yes,1001.75
11829,No,Cash Back,Letter,Medium,1,No,High,3,0,2,No,965.0
11830,No,Air Miles,Postcard,Low,1,No,Medium,2,1,5,Yes,909.0
11831,No,Air Miles,Postcard,Medium,1,No,High,3,1,5,Yes,1208.0
11832,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,708.75
11833,No,Air Miles,Letter,Medium,1,No,Low,2,1,3,Yes,977.75
11834,No,Cash Back,Letter,Low,1,No,High,3,1,5,Yes,266.25
11835,No,Cash Back,Letter,High,1,Yes,High,3,1,1,Yes,116.0
11836,No,Air Miles,Postcard,Low,1,No,Low,3,0,5,No,1506.0
11837,No,Cash Back,Postcard,High,1,No,Medium,1,0,2,No,249.0
11838,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,0,4,No,947.25
11839,Yes,Cash Back,Postcard,Medium,1,No,Low,2,0,2,No,701.5
11840,No,Air Miles,Letter,Medium,1,No,Low,3,0,4,No,267.5
11841,No,Points,Letter,High,1,No,Low,1,1,4,Yes,1358.0
11842,No,Air Miles,Letter,Low,1,Yes,Medium,2,1,3,Yes,1312.0
11843,No,Points,Postcard,Medium,1,No,Medium,1,1,3,Yes,1265.5
11844,No,Points,Letter,Medium,1,No,Medium,2,0,4,No,750.75
11845,No,Points,Postcard,Low,1,No,Low,2,0,5,No,239.0
11846,Yes,Cash Back,Postcard,Low,2,No,Low,1,1,2,Yes,966.0
11847,Yes,Air Miles,Postcard,Medium,1,Yes,Low,3,2,4,Yes,593.25
11848,No,Points,Letter,Low,2,Yes,Medium,1,1,4,Yes,858.5
11849,No,Air Miles,Postcard,Medium,1,Yes,High,1,2,3,Yes,1132.5
11850,No,Air Miles,Postcard,Medium,2,Yes,Low,2,2,4,Yes,237.75
11851,No,Air Miles,Postcard,Medium,1,No,Low,1,0,2,No,830.5
11852,No,Points,Postcard,High,1,No,High,2,1,3,Yes,1168.25
11853,No,Air Miles,Postcard,Medium,1,No,Low,3,2,4,Yes,923.0
11854,Yes,Air Miles,Letter,Medium,1,No,Low,2,0,5,No,922.75
11855,No,Cash Back,Letter,High,1,No,Low,2,1,3,Yes,285.5
11856,No,Air Miles,Letter,High,2,No,Low,1,1,4,Yes,701.5
11857,No,Cash Back,Letter,Medium,1,Yes,High,1,0,4,No,1003.75
11858,No,Air Miles,Letter,Medium,2,No,Medium,2,1,4,Yes,177.0
11859,No,Cash Back,Letter,High,1,No,Medium,3,0,5,No,801.5
11860,No,Points,Postcard,High,1,No,Medium,1,1,1,Yes,874.0
11861,No,Points,Postcard,Medium,2,No,High,1,0,3,No,1102.75
11862,No,Air Miles,Letter,High,1,No,Low,3,0,3,No,1690.25
11863,No,Cash Back,Letter,Medium,1,No,Medium,2,0,5,No,1401.0
11864,No,Points,Postcard,High,1,No,High,1,1,1,Yes,1348.0
11865,No,Cash Back,Letter,Low,2,No,High,1,1,4,Yes,877.25
11866,No,Cash Back,Letter,Medium,1,No,High,2,0,5,No,1123.25
11867,No,Cash Back,Letter,High,1,No,Medium,1,0,3,No,971.25
11868,No,Air Miles,Postcard,Medium,1,No,Low,1,0,5,No,698.5
11869,No,Cash Back,Letter,Medium,1,No,Medium,1,0,5,No,961.0
11870,No,Cash Back,Postcard,Medium,1,No,Low,1,1,3,Yes,1057.75
11871,No,Points,Postcard,Low,2,No,Low,2,1,2,Yes,785.75
11872,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,305.75
11873,No,Points,Postcard,Medium,2,No,Medium,3,0,3,No,228.75
11874,No,Air Miles,Letter,Medium,1,No,Medium,3,0,3,No,1052.25
11875,No,Air Miles,Letter,Low,1,No,High,2,1,5,Yes,884.0
11876,No,Air Miles,Letter,Medium,1,No,Low,1,2,4,Yes,949.75
11877,No,Air Miles,Letter,High,1,No,High,1,0,5,No,1072.75
11878,No,Points,Letter,High,1,No,Low,1,2,3,Yes,1006.25
11879,No,Cash Back,Postcard,Low,2,No,Low,2,1,4,Yes,233.0
11880,No,Cash Back,Postcard,Medium,2,No,Medium,2,1,4,Yes,1308.0
11881,No,Points,Letter,Medium,2,No,Low,1,1,4,Yes,1102.0
11882,No,Points,Letter,Medium,1,No,Medium,2,0,4,No,1109.25
11883,No,Points,Letter,Medium,2,No,High,2,1,2,Yes,959.0
11884,No,Points,Postcard,High,1,No,Medium,3,1,4,Yes,1181.25
11885,No,Points,Letter,Low,1,No,High,2,0,2,No,864.75
11886,No,Points,Postcard,Low,1,No,Low,2,2,4,Yes,1187.5
11887,No,Points,Postcard,High,1,No,Low,2,0,4,No,1737.75
11888,No,Cash Back,Postcard,Medium,1,No,High,1,0,4,No,1694.5
11889,No,Cash Back,Postcard,Medium,2,No,Low,2,0,5,No,1233.0
11890,No,Air Miles,Postcard,Medium,2,No,High,2,0,3,No,786.5
11891,No,Points,Postcard,Medium,1,No,Medium,1,2,4,Yes,1204.75
11892,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,1372.25
11893,No,Air Miles,Letter,Low,1,Yes,Low,2,0,4,No,999.0
11894,No,Cash Back,Letter,Low,1,No,High,3,1,5,Yes,948.75
11895,No,Cash Back,Letter,Medium,1,No,High,1,0,4,No,929.0
11896,No,Air Miles,Letter,Low,1,No,High,2,1,3,Yes,703.0
11897,No,Air Miles,Letter,High,1,No,Medium,2,1,3,Yes,981.75
11898,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,1096.0
11899,No,Air Miles,Postcard,High,1,No,Medium,2,1,2,Yes,1151.25
11900,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,Yes,993.0
11901,No,Air Miles,Postcard,Medium,1,Yes,High,3,1,5,Yes,1023.0
11902,No,Points,Letter,Low,1,Yes,Low,1,1,5,Yes,1227.75
11903,No,Points,Letter,Medium,1,No,Low,3,1,3,Yes,1048.75
11904,No,Air Miles,Letter,Medium,1,Yes,Low,1,1,5,Yes,809.0
11905,No,Cash Back,Letter,Low,1,No,Medium,2,0,5,No,1134.0
11906,No,Air Miles,Letter,Medium,1,No,High,2,2,3,Yes,966.75
11907,Yes,Air Miles,Postcard,Medium,1,No,Low,2,0,2,No,957.5
11908,No,Cash Back,Letter,Medium,1,No,Medium,2,0,4,No,285.5
11909,No,Points,Letter,Medium,1,No,Medium,1,0,5,No,945.0
11910,No,Air Miles,Postcard,Medium,2,No,High,1,2,2,Yes,782.25
11911,No,Cash Back,Postcard,Medium,1,No,High,1,0,4,No,1371.0
11912,No,Points,Postcard,High,1,Yes,High,2,1,5,Yes,1048.0
11913,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,Yes,185.75
11914,No,Air Miles,Letter,Low,1,No,Low,1,0,2,No,1062.25
11915,No,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,336.75
11916,No,Points,Letter,High,1,No,High,1,1,2,Yes,975.0
11917,No,Points,Letter,Medium,1,Yes,Medium,3,1,4,Yes,1128.25
11918,No,Points,Letter,Medium,1,Yes,High,1,0,3,No,932.0
11919,No,Cash Back,Letter,Low,1,No,Low,3,1,3,Yes,1260.25
11920,No,Cash Back,Letter,Medium,1,No,High,3,2,3,Yes,694.25
11921,No,Points,Postcard,High,1,No,Low,3,2,4,Yes,1697.5
11922,No,Cash Back,Letter,Medium,1,No,High,1,1,1,Yes,1085.25
11923,Yes,Cash Back,Postcard,Low,2,No,Medium,2,1,3,Yes,1040.75
11924,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,5,Yes,891.0
11925,No,Points,Postcard,Medium,2,No,Medium,2,1,3,Yes,1115.75
11926,No,Air Miles,Postcard,Low,1,No,Low,1,0,1,No,1110.75
11927,No,Air Miles,Letter,Medium,2,No,Low,3,1,3,Yes,927.5
11928,No,Cash Back,Letter,Low,1,No,Medium,1,0,3,No,943.0
11929,No,Cash Back,Letter,Medium,1,No,Low,2,2,2,Yes,1000.75
11930,No,Cash Back,Postcard,High,1,No,Medium,3,1,4,Yes,286.5
11931,Yes,Points,Letter,Medium,2,No,Medium,2,1,4,Yes,311.0
11932,No,Cash Back,Letter,High,2,No,Low,1,0,4,No,638.25
11933,No,Cash Back,Letter,Medium,2,No,High,2,2,2,Yes,1047.25
11934,No,Points,Postcard,Medium,1,No,Low,3,0,3,No,1145.75
11935,No,Air Miles,Letter,Medium,3,No,Low,2,2,4,Yes,905.0
11936,No,Air Miles,Letter,Medium,1,No,Medium,2,1,5,Yes,868.5
11937,No,Cash Back,Letter,Low,1,No,High,2,1,2,Yes,862.5
11938,No,Cash Back,Letter,Medium,2,No,Low,1,1,4,Yes,903.25
11939,No,Air Miles,Postcard,Low,2,No,Medium,1,0,3,No,1747.25
11940,No,Cash Back,Postcard,Medium,2,No,Medium,2,0,5,No,860.25
11941,No,Points,Postcard,High,2,No,High,2,2,3,Yes,1166.5
11942,Yes,Air Miles,Postcard,Medium,1,Yes,Medium,2,0,4,No,673.25
11943,No,Points,Letter,Low,1,Yes,High,1,1,3,Yes,1803.25
11944,No,Cash Back,Postcard,Medium,1,No,Low,2,2,3,Yes,670.75
11945,No,Air Miles,Letter,Medium,1,No,High,1,0,3,No,653.75
11946,No,Cash Back,Letter,Medium,1,Yes,Medium,1,2,3,Yes,775.25
11947,No,Cash Back,Postcard,Low,1,No,Medium,1,1,6,Yes,325.75
11948,No,Points,Postcard,Medium,3,No,Medium,1,1,4,Yes,390.75
11949,No,Points,Postcard,High,1,No,High,2,0,4,No,1164.5
11950,No,Cash Back,Letter,High,1,No,High,2,0,3,No,986.75
11951,No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,280.5
11952,No,Air Miles,Letter,High,2,No,Medium,3,0,4,No,1063.25
11953,No,Cash Back,Postcard,Low,2,No,High,1,0,3,No,1136.25
11954,No,Points,Postcard,High,1,No,Medium,1,1,3,Yes,1511.5
11955,No,Cash Back,Letter,Medium,1,No,High,1,0,3,No,989.25
11956,No,Points,Postcard,Medium,2,No,Medium,1,1,3,Yes,884.0
11957,No,Cash Back,Postcard,Low,1,No,Low,1,1,3,Yes,1269.0
11958,No,Points,Postcard,Medium,1,Yes,Medium,3,1,5,Yes,659.25
11959,No,Points,Letter,High,2,No,Medium,3,0,6,No,1149.5
11960,No,Cash Back,Letter,Medium,1,No,High,3,0,5,No,1055.5
11961,No,Air Miles,Letter,Low,1,Yes,Low,4,1,5,Yes,1142.25
11962,No,Cash Back,Postcard,Medium,2,No,Low,1,1,4,Yes,325.5
11963,No,Points,Letter,Medium,1,No,High,3,1,3,Yes,175.0
11964,No,Cash Back,Letter,Medium,2,No,Low,2,1,4,Yes,986.75
11965,No,Air Miles,Letter,Low,2,No,Medium,2,1,5,Yes,308.75
11966,No,Cash Back,Letter,Medium,1,No,Low,2,1,2,Yes,422.0
11967,No,Points,Letter,High,1,No,High,1,1,3,Yes,1285.75
11968,No,Points,Letter,Medium,2,No,High,2,1,5,Yes,949.5
11969,No,Air Miles,Letter,Low,1,No,High,3,0,3,No,201.75
11970,No,Air Miles,Postcard,High,1,No,High,1,0,3,No,190.0
11971,No,Points,Letter,Low,1,Yes,Medium,1,1,3,Yes,1036.5
11972,No,Air Miles,Letter,Medium,1,No,High,1,0,5,No,1036.25
11973,No,Air Miles,Letter,Medium,1,Yes,High,3,0,3,No,945.75
11974,No,Cash Back,Postcard,Medium,1,No,High,2,2,4,Yes,1271.75
11975,Yes,Air Miles,Postcard,Medium,1,Yes,Low,1,0,2,No,1249.5
11976,No,Air Miles,Letter,Low,1,No,High,2,1,1,Yes,747.75
11977,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,1050.75
11978,Yes,Cash Back,Letter,Medium,1,No,Low,2,2,2,Yes,964.5
11979,No,Cash Back,Letter,High,1,No,Low,2,2,3,Yes,932.0
11980,No,Points,Letter,Medium,2,No,Low,2,1,3,Yes,799.0
11981,No,Cash Back,Letter,Medium,1,No,Low,2,2,5,Yes,948.75
11982,No,Cash Back,Letter,Medium,1,No,Medium,3,1,4,Yes,1224.0
11983,No,Air Miles,Postcard,Low,1,No,Medium,2,0,3,No,201.0
11984,No,Cash Back,Postcard,Medium,1,No,Low,2,0,3,No,961.0
11985,No,Points,Postcard,Medium,1,Yes,Medium,3,1,3,Yes,169.25
11986,No,Points,Postcard,Medium,1,No,Medium,2,2,6,Yes,946.0
11987,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,815.25
11988,No,Points,Letter,High,1,No,Low,1,1,3,Yes,1114.75
11989,No,Points,Letter,High,1,Yes,Medium,3,0,2,No,1205.0
11990,No,Cash Back,Letter,High,1,No,Low,3,1,2,Yes,1008.0
11991,No,Cash Back,Postcard,Low,2,No,High,1,2,2,Yes,1180.0
11992,No,Cash Back,Postcard,Medium,1,No,Low,1,2,4,Yes,752.75
11993,No,Points,Postcard,High,1,No,Medium,3,1,4,Yes,749.5
11994,No,Cash Back,Postcard,Medium,1,No,High,2,1,5,Yes,250.5
11995,No,Points,Letter,High,1,No,Low,2,0,3,No,1310.5
11996,No,Air Miles,Postcard,High,1,Yes,Medium,2,1,3,Yes,975.75
11997,No,Cash Back,Letter,High,1,No,Medium,2,1,5,Yes,1199.75
11998,No,Cash Back,Postcard,Medium,1,No,Low,1,0,5,No,1182.0
11999,No,Points,Postcard,Medium,1,No,High,1,1,2,Yes,1226.0
12000,No,Cash Back,Postcard,Low,1,No,Medium,1,0,3,No,893.25
12001,No,Cash Back,Letter,Medium,2,No,Medium,2,0,3,No,1088.5
12002,No,Points,Letter,Medium,2,No,Low,3,1,3,Yes,1320.5
12003,No,Points,Letter,Medium,2,No,High,2,1,5,Yes,248.75
12004,No,Air Miles,Postcard,High,1,No,High,1,1,5,Yes,1253.25
12005,No,Cash Back,Letter,High,1,Yes,High,1,1,3,Yes,945.25
12006,No,Air Miles,Letter,Medium,1,No,Medium,3,2,3,Yes,1018.25
12007,No,Points,Letter,Medium,2,No,High,1,1,4,Yes,1020.0
12008,No,Air Miles,Letter,Low,1,No,Medium,2,1,4,Yes,1100.75
12009,No,Points,Letter,Medium,3,No,High,2,3,4,Yes,1032.5
12010,Yes,Points,Letter,Low,1,No,Low,1,1,2,Yes,1303.75
12011,No,Points,Letter,Medium,1,No,Medium,1,0,3,No,1241.75
12012,No,Cash Back,Letter,High,1,No,Medium,2,2,2,Yes,269.25
12013,No,Air Miles,Postcard,High,1,No,Low,2,1,4,Yes,1525.25
12014,No,Air Miles,Postcard,Low,1,No,Medium,2,2,6,Yes,1188.75
12015,No,Cash Back,Letter,Medium,1,No,High,1,1,3,Yes,1283.75
12016,No,Cash Back,Postcard,Low,2,Yes,High,2,0,4,No,793.0
12017,No,Cash Back,Postcard,Medium,1,No,Low,1,1,5,Yes,742.25
12018,No,Air Miles,Postcard,Low,1,No,High,3,0,3,No,736.5
12019,No,Cash Back,Postcard,Low,1,No,High,3,1,4,Yes,1405.25
12020,No,Air Miles,Letter,High,1,No,Low,1,1,4,Yes,1155.75
12021,No,Points,Postcard,Medium,1,No,Low,2,1,5,Yes,715.0
12022,No,Air Miles,Letter,High,2,No,Low,2,0,4,No,701.0
12023,No,Points,Letter,Medium,2,No,Low,2,2,3,Yes,867.5
12024,No,Air Miles,Postcard,Medium,1,No,Low,3,1,5,Yes,1085.25
12025,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,1000.25
12026,No,Cash Back,Postcard,Low,1,No,High,2,0,5,No,1460.5
12027,No,Air Miles,Postcard,Medium,2,No,Medium,1,0,2,No,318.5
12028,No,Air Miles,Letter,Medium,1,No,Medium,2,0,3,No,1644.5
12029,No,Points,Postcard,Medium,3,No,Medium,3,2,5,Yes,976.5
12030,No,Cash Back,Postcard,Medium,1,No,High,1,1,2,Yes,1184.0
12031,No,Cash Back,Letter,Medium,2,No,Low,2,1,3,Yes,899.25
12032,No,Cash Back,Postcard,Medium,1,Yes,Low,3,1,3,Yes,1149.0
12033,No,Cash Back,Postcard,Medium,2,No,High,2,1,4,Yes,775.0
12034,No,Cash Back,Postcard,Low,1,No,High,4,2,4,Yes,183.0
12035,No,Air Miles,Postcard,Low,1,No,High,1,0,4,No,973.0
12036,No,Points,Postcard,Medium,1,Yes,High,1,1,2,Yes,756.5
12037,No,Air Miles,Letter,Medium,1,Yes,Low,2,2,3,Yes,1134.25
12038,No,Cash Back,Letter,Medium,1,No,High,2,1,3,Yes,1014.5
12039,No,Points,Postcard,Low,1,Yes,Low,1,0,3,No,1203.75
12040,No,Cash Back,Postcard,Medium,1,No,Medium,1,0,5,No,683.25
12041,Yes,Points,Postcard,Low,1,No,Low,3,0,3,No,345.0
12042,No,Points,Postcard,Medium,1,No,Low,3,1,4,Yes,1028.25
12043,No,Air Miles,Letter,Medium,1,No,Low,2,2,2,Yes,282.0
12044,Yes,Air Miles,Postcard,Low,1,No,Medium,3,1,4,Yes,1253.75
12045,No,Cash Back,Letter,Low,1,No,Low,1,1,4,Yes,1020.25
12046,No,Points,Letter,High,1,No,Medium,3,1,3,Yes,1060.0
12047,Yes,Air Miles,Postcard,High,1,No,Medium,1,2,4,Yes,1188.5
12048,No,Air Miles,Postcard,Medium,3,No,Low,1,1,2,Yes,1029.5
12049,No,Points,Letter,High,1,No,Low,3,2,3,Yes,968.5
12050,No,Cash Back,Letter,Medium,1,No,Low,2,0,5,No,340.5
12051,No,Points,Letter,Low,1,No,Medium,2,0,4,No,1069.0
12052,No,Air Miles,Postcard,High,1,No,Medium,2,1,4,Yes,1053.5
12053,No,Cash Back,Postcard,Low,2,No,High,3,1,3,Yes,640.5
12054,No,Cash Back,Postcard,Medium,2,No,Low,1,0,3,No,753.25
12055,No,Air Miles,Postcard,High,1,No,Medium,3,1,2,Yes,203.25
12056,No,Cash Back,Letter,High,2,No,Low,1,1,4,Yes,854.5
12057,No,Points,Letter,Low,1,No,Medium,3,1,6,Yes,1291.75
12058,Yes,Cash Back,Postcard,Low,1,No,Low,1,0,3,No,1135.0
12059,No,Points,Postcard,Medium,1,No,Medium,1,1,5,Yes,1329.5
12060,No,Air Miles,Postcard,Low,1,No,High,2,2,5,Yes,184.0
12061,No,Air Miles,Letter,Medium,1,No,Medium,2,0,4,No,1091.0
12062,No,Air Miles,Postcard,Low,1,No,Low,3,0,3,No,219.25
12063,No,Cash Back,Postcard,Medium,1,Yes,Medium,3,1,2,Yes,710.5
12064,No,Cash Back,Letter,Medium,1,No,Medium,2,1,2,Yes,949.0
12065,No,Points,Letter,Medium,2,No,High,1,1,6,Yes,939.0
12066,No,Cash Back,Letter,High,1,No,High,2,1,4,Yes,93.75
12067,No,Points,Postcard,Medium,1,Yes,Low,1,1,4,Yes,1014.25
12068,No,Points,Letter,Medium,2,No,High,2,1,4,Yes,782.25
12069,No,Cash Back,Letter,Medium,1,No,High,1,1,4,Yes,1200.75
12070,No,Points,Postcard,Low,1,No,Low,2,0,3,No,1109.0
12071,No,Points,Postcard,Medium,1,No,Medium,3,2,2,Yes,727.0
12072,No,Points,Letter,Medium,2,No,High,1,1,5,Yes,1276.75
12073,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,1249.75
12074,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,970.0
12075,No,Cash Back,Letter,High,1,Yes,High,1,0,3,No,1176.0
12076,No,Cash Back,Postcard,Medium,2,No,Medium,1,1,4,Yes,820.75
12077,No,Points,Letter,Low,1,No,Medium,2,1,3,Yes,772.5
12078,No,Cash Back,Postcard,Medium,2,No,Low,2,1,4,Yes,797.25
12079,No,Cash Back,Postcard,High,2,No,High,1,1,4,Yes,250.25
12080,No,Cash Back,Letter,Low,1,Yes,Medium,2,0,3,No,1169.5
12081,No,Cash Back,Postcard,Medium,1,No,Medium,2,0,3,No,906.75
12082,No,Points,Letter,High,2,No,High,3,1,4,Yes,745.5
12083,No,Cash Back,Letter,Low,2,No,High,1,0,5,No,272.5
12084,No,Air Miles,Letter,Low,1,Yes,Medium,1,1,5,Yes,755.5
12085,No,Air Miles,Letter,Medium,1,No,High,2,1,5,Yes,1005.0
12086,No,Points,Postcard,Medium,2,No,High,2,1,4,Yes,723.75
12087,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,1250.75
12088,No,Air Miles,Letter,Medium,1,No,High,1,0,5,No,284.25
12089,No,Air Miles,Letter,Low,1,No,High,2,2,3,Yes,280.25
12090,No,Air Miles,Postcard,Medium,1,No,High,1,2,3,Yes,710.75
12091,No,Points,Postcard,Medium,2,No,High,3,0,3,No,1070.75
12092,No,Cash Back,Letter,Medium,1,No,Medium,2,1,5,Yes,1177.75
12093,No,Air Miles,Letter,High,1,No,High,2,1,3,Yes,1184.5
12094,No,Cash Back,Letter,Low,1,Yes,Low,2,1,4,Yes,1061.5
12095,No,Points,Letter,Low,1,No,Medium,2,0,4,No,1038.25
12096,No,Points,Letter,Medium,1,No,Low,2,1,2,Yes,1005.0
12097,No,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,1116.0
12098,No,Points,Letter,High,1,No,Medium,1,0,4,No,664.75
12099,No,Air Miles,Letter,Medium,2,No,High,1,0,3,No,1008.0
12100,No,Cash Back,Postcard,Medium,2,No,Medium,2,0,2,No,315.75
12101,No,Cash Back,Letter,Medium,2,No,High,1,0,3,No,818.5
12102,No,Air Miles,Letter,Low,1,No,Low,2,0,4,No,1068.25
12103,No,Points,Postcard,High,1,No,High,1,1,4,Yes,1082.75
12104,No,Points,Letter,Medium,1,No,Medium,2,0,5,No,1289.0
12105,No,Cash Back,Postcard,Medium,1,Yes,High,1,0,3,No,1176.75
12106,No,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,3,Yes,815.75
12107,No,Air Miles,Postcard,Low,1,No,Low,3,0,3,No,1359.0
12108,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,Yes,1027.0
12109,No,Points,Postcard,Medium,1,No,Low,1,1,3,Yes,306.0
12110,No,Points,Postcard,Low,1,Yes,High,1,0,3,No,710.0
12111,No,Cash Back,Letter,Medium,1,No,High,1,0,3,No,833.0
12112,No,Cash Back,Letter,High,1,No,Low,2,0,3,No,1020.75
12113,No,Air Miles,Postcard,Low,1,No,Medium,2,2,5,Yes,1033.0
12114,No,Cash Back,Letter,Low,2,Yes,High,1,2,5,Yes,979.0
12115,No,Air Miles,Postcard,Medium,1,No,Low,2,0,3,No,1002.5
12116,No,Points,Postcard,High,1,No,High,2,0,4,No,823.25
12117,No,Air Miles,Postcard,Low,1,No,Medium,1,1,3,Yes,932.0
12118,No,Points,Letter,High,1,No,Medium,2,2,3,Yes,1088.25
12119,No,Points,Letter,Medium,1,Yes,High,2,1,2,Yes,1022.0
